disp,load
0.0,0.0
0.0021259689293938386, 16.312068238575478
0.019434534427399217, 94.42561541205845
0.029638698796743766, 133.13170953199494
0.03319738591768558, 147.39321506178442
0.03675769467778029, 160.29416534232797
0.039837187429053296, 176.59974702429213
0.04315506113579607, 192.90370706710343
0.046956183310089834, 203.76220283462519
0.05028054357344403, 214.6239418804527
0.05218110466059093, 220.0531897642136
0.05360328219764537, 226.8462361755262
0.0562206077903545, 230.91006389258257
0.057178185710115785, 227.50218921285628
0.05836522557000617, 231.57574676482986
0.05931631693315604, 233.6100930820873
0.060031459799565416, 233.60522816462876
0.06146012389323128, 234.95605357895755
0.06360393085330654, 236.3020140758278
0.06456231959264425, 232.21386177147855
0.06409123341873965, 227.4551616774235
0.06600233516038012, 224.0408004410858
0.06529367885058218, 218.6034443615606
0.06625125677034346, 215.19556968183434
0.06697369701294068, 209.06820614276907
0.0669801835695521, 203.6259851457853
0.06698748094573997, 197.5034865241786
0.06699477832192782, 191.38098790257192
0.06700126487853925, 185.93876690558812
0.06700937307430352, 179.1359906593584
0.06701585963091494, 173.69376966237473
0.06678315441248014, 168.93344792916673
0.06679207342782084, 161.4503940583141
0.06655693575065677, 158.7309051989751
0.06680423572146726, 151.2462296889696
0.06752586514448805, 145.79914377452724
0.06919453183277657, 145.78779230045723
0.06967534784159829, 142.38316089903668
0.07087130671682937, 138.97366458015762
0.07158969286154446, 136.24768916420715
0.07231051146498879, 131.48088087438776
0.07279213829338693, 127.39597184834429
0.07422242402620569, 127.38624201342714
0.0747032400350274, 123.98161061200665
0.07709110368760744, 120.56400609736318
0.07733434956053578, 116.4807187104725
0.07996059416858561, 113.06149255667628
0.08091736126877047, 110.33389550157295
0.08330522492135051, 106.9162909869296
0.08450037297700516, 104.1870722926734
0.08498362144455615, 98.74160801738395
0.08546362663380144, 96.01725424058634
0.08594525346219958, 91.93234521454286
0.0880963577984627, 87.15580708980639
0.08881717640190703, 82.38899879998706
0.09025313787176076, 77.61732559270905
0.090975578114358, 71.48996205364381
0.090981253851393, 66.728018681283
0.09217478026789475, 65.35935523627273
0.09313397982680893, 60.59092530730061
0.09480588979340318, 57.8584633347387
0.09743375604060583, 53.078681931696565
0.09815376382447377, 48.99215126650017
0.09958891447475107, 44.90075568384515
0.102213537443648, 42.842084779294964
0.10484221451042713, 37.38202575162967
0.10698926474880807, 36.00687575000808
0.10971605098433493, 31.56655747629702
0.11153983196214734, 29.192094869494042
0.11402690839900972, 25.868297675290137
0.11717446494917061, 23.957240979181677
0.119822579163018, 24.411637783471463
0.12363230503392827, 22.496076534160693
0.1277731155652133, 20.57826300824871
