x,d
0.02500178572400934, 0.001195314498448563 
0.07500535717219133, 0.0010362342535378266 
0.1250089001774144, 0.0008316211674288532 
0.1750124142190092, 0.00046261332306529734 
0.22501588981912615, 0.000023390364388808926 
0.27501932633244935, 0.0 
0.32502277211264186, 0.0 
0.3750262263145423, 0.0 
0.4250297085141748, 0.0 
0.47503321779330754, 0.0 
0.525036606240693, 0.0 
0.5750398733985881, 0.0001248568985027232 
0.6250431030296265, 0.00014387919075542488 
0.6750462942375969, 0.00008258566489915964 
0.7250494474976074, 0.0 
0.7750525618907538, 0.0 
0.8250556452450576, 0.0 
0.875058696597078, 0.0 
0.92506174100912, 0.0 
0.9750647772956745, 0.0 
1.0250676915020762, 0.0 
1.0750704830818, 0.0 
1.1250732153388672, 0.0 
1.1750758874055154, 0.0 
1.2250785736306744, 0.0 
1.2750812722224028, 0.0 
1.3250839618926151, 0.0 
1.3750866410606684, 0.0 
1.425089232885266, 0.0 
1.475091736330305, 0.0 
1.5250942425773713, 0.0 
1.5750967501088118, 0.0 
1.6250991662003258, 0.0 
1.6751014899258432, 0.0 
1.7251038607980829, 0.0 
1.775106277379761, 0.0 
1.8251086949434905, 0.0077850538913868395 
1.875111088191334, 0.023851735443159883 
1.9251133447411894, 0.048751796433126215 
1.9751153940161505, 0.0790084975551042 
2.025118024530528, 0.16624969977271065 
2.075120884167847, 0.3191818096604838 
2.125125220984624, 0.5111978493133467 
2.1751296467800456, 0.7632963782129103 
2.225148294996277, 0.8992085646401561 
2.275175940741139, 0.9607772911506145 
2.325320429977368, 0.9876407803843593 
2.375566070031212, 0.9956031015720759 
2.4265792570641436, 0.998213786511121 
2.4782508594514923, 1.0 
2.5295860255801417, 1.0 
2.58362414132346, 0.9984651329069932 
2.6348392317407194, 0.9964871956990753 
2.6849949557835644, 0.9900424752735552 
2.73508682127396, 0.9701366450506487 
2.785116593048301, 0.9136479234006247 
2.8351307589979826, 0.7866487160143217 
2.8851324769243303, 0.19338908325881765 
2.9351347287661707, 0.10716935751722334 
2.9851365959309377, 0.045065782199698146 
3.03513859758149, 0.019389236093242723 
3.0851405434797914, 0.008922015283119644 
3.1351423785938834, 0.0015439179751902676 
3.1851441549409167, 0.0 
3.235146488648684, 0.0 
3.2851490615140384, 0.0 
3.3351508621919526, 0.0 
3.3851522858621665, 0.0 
3.4351536214472382, 0.0 
3.4851549116201808, 0.0 
3.53515607348377, 0.0 
3.585157165894338, 0.0 
3.6351580801820567, 0.0 
3.6851589246020353, 0.0 
3.735160325710887, 0.0 
3.785161979793705, 0.0 
3.8351631917046536, 0.0 
3.885164195111859, 0.0 
3.935165414823001, 0.0 
3.985166725280877, 0.0 
4.0351676416803635, 0.0 
4.085168375330741, 0.0 
4.135169348151052, 0.0 
4.185170437520392, 0.0 
4.235171666740339, 0.0 
4.285172974688303, 0.0 
4.335174687256502, 0.0 
4.385176591483364, 0.0 
4.435178485729562, 0.0 
4.485180362027905, 0.0 
4.53518183028704, 0.0 
4.585183097450982, 0.0 
4.635184241376868, 0.0 
4.685185318678652, 0.0 
4.735186175922831, 0.0 
4.785186913872375, 0.0 
4.835187448285242, 0.0 
4.8851880004692525, 0.0 
4.935191433334221, 0.0 
4.985189221647516, 0.0 
