disp,load,load-mps
-0.000000378009418357881,-62.537772819359816
-0.0000017778976244717501,-1005.616601699873
-0.000003740085010199189,-157.33570944778643
-0.0000057534892392921405,1364.6908885292034
-0.000007643429965564774,2097.5202776711126
-0.000009424748239869356,2701.8381611715977
-0.000011223162049217707,3358.3147868324677
-0.000013064585230461443,4057.5186278068836
-0.0000149109234931247,4839.858420924681
-0.000016750429392332018,5570.922490148718
-0.00001858284092803233,6287.818271772224
-0.000020415127764195325,7009.192499369397
-0.00002225041813031022,7732.739889343122
-0.000024086264242539653,8460.854829983658
-0.000025921686763166,9187.52753179869
-0.00002775668878407333,9911.848555206307
-0.00002959164419736644,10636.793553168338
-0.00003142678827516401,11361.630532050165
-0.00003326201409355442,12086.636567372092
-0.00003509723106497178,12811.418031263365
-0.00003693244068162781,13535.884008140787
-0.000038767701662601295,14260.22461799523
-0.00004060298489233504,14984.30838936341
-0.000042438310998988636,15708.12417805153
-0.00004427367791679023,16431.77559549902
-0.00004610909045621951,17155.037775923327
-0.00004794457309001853,17878.008119374
-0.000049780106270614055,18600.584568140006
-0.000051615696757247045,19322.78123278702
-0.00005345348869166607,20041.956653806104
-0.00005529870511299801,20717.93757652279
-0.000057145521581139,21388.11888787263
-0.00005899618834272138,22057.12832304323
-0.000060860830309920886,22642.7461155075
-0.00006273481226863546,23190.130591089706
-0.00006461735713984838,23710.862523178886
-0.00006650800914970987,24187.0528225585
-0.00006841082328203832,24618.98895191151
-0.0000703313373153731,24943.232756992173
-0.0000722646140597815,25241.134294439064
-0.00007421493998028284,25468.453265290787
-0.00007619236987802738,25561.70674053107
-0.0000781942292859165,25535.180683002985
-0.0000802220620947306,25421.90144863655
-0.00008228411802942151,25133.635290242775
-0.00008437188079550512,24761.66733317372
-0.00008648216752479778,24268.852976917195
-0.000088604471679056,23738.90695130365
-0.00009074490509792267,23145.262583809526
-0.00009291169583112864,22391.81960599083
-0.00009508913223522552,21606.86645951755
-0.00009726777101739765,20860.496581551164
-0.00009945596343621547,20069.07444536562
-0.0001016579779216735,19168.130594802333
-0.00010385642913529548,18294.624074713887
-0.0001060430101229594,17498.84333622168
-0.00010822374009447569,16746.614232144628
-0.00011040943162897003,15935.563107954536
-0.00011259134404763219,15147.489765144353
-0.00011476433242990702,14397.116934631693
-0.00011692344785829131,13722.124730984951
-0.00011907140280709539,13104.383899656785
-0.00012121818293613463,12474.296226378625
-0.00012336387563050376,11855.41319560532
-0.0001254980030851708,11280.65201288388
-0.0001276224499945696,10745.755991449389
-0.00012973555836350709,10261.312313314464
-0.00013184261332187632,9805.890012480293
-0.00013394653747315409,9375.64160740382
-0.00013604969559183843,8941.581159646315
-0.0001381508532897044,8520.790974148695
-0.00014024378314243677,8126.979962268534
-0.0001423327144964772,7743.517173505546
-0.00014440880584599023,7397.796155345449
-0.00014647760926503456,7088.667667377024
-0.00014854374267696323,6768.163269378056
-0.0001506066775680081,6492.677192053667
-0.00015266717424803044,6225.579849326614
-0.00015472624600965798,5960.495537835778
-0.00015678480165846062,5696.985567468431
-0.00015884096862429163,5440.652462383707
-0.0001609121348303443,5196.328984814796
-0.00016296437562476012,4943.432621339167
-0.0001650002191814581,4752.190143755869
-0.00016703390571454584,4563.183624486864
-0.00016907677281702163,4377.9005677216155
-0.00017111765915866353,4167.300215025099
-0.00017314852477079933,4007.968432669046
-0.00017517641579822387,3869.494999577685
-0.00017720474158225224,3730.9893356619887
-0.00017923350278077177,3605.091913230095
-0.00018126140867391366,3484.1323899136023
-0.00018328821651385595,3371.5152076589516
-0.00018531318105023667,3268.8705689181334
-0.00018733708661760972,3178.5700660519356
-0.00018936064744963003,3093.447031162117
-0.00019138358077646812,3003.0074329811555
-0.00019340540096053938,2932.7834430862404
-0.00019542708031462357,2868.143782181156
-0.0001974488453981514,2802.5958191719615
-0.0001994702328897071,2738.5334445735352
