disp,load,load-mps
-0.0000004172752512563039,-55.670794006439664
-0.000001823529721572678,-866.1635932663053
-0.0000037446128341052187,-225.73965104188636
-0.000005727071114249325,1304.551454682985
-0.000007631383753152992,2123.8884143011715
-0.00000943291781927649,2759.2068165264923
-0.000011225372685279801,3444.177935577869
-0.000013054748259746314,4133.621178528088
-0.000014894791977238016,4908.498202330413
-0.00001673235142508733,5669.208001509173
-0.00001856458218259327,6402.038519129264
-0.000020394085825803128,7137.32124695287
-0.0000222252054306838,7872.604044691685
-0.000024057622101092473,8610.29067752631
-0.0000258900972166642,9349.294512531147
-0.000027722421671352657,10085.541722273827
-0.00002955463228013679,10820.579778446383
-0.000031386981999499804,11554.764627107055
-0.00003321958768645589,12287.856546560126
-0.00003505240097692191,13019.881841403556
-0.00003688540976974678,13750.540494804882
-0.00003871865043204236,14479.744163788546
-0.0000405521430863312,15207.568722884802
-0.000042385923731438205,15934.072397471666
-0.00004421999784347171,16659.390827168216
-0.000046054365653220996,17383.69592769442
-0.0000478890162855245,18107.305300612417
-0.00004972392669496384,18830.576523666812
-0.00005155905783304721,19553.97214828688
-0.000053394351623290107,20278.02618784383
-0.00005522973382702436,21003.27298926056
-0.00005706532323328507,21730.23641044755
-0.000058904579042219064,22447.393348071182
-0.00006074870748113732,23134.12578452337
-0.00006259905100756483,23806.479776549902
-0.00006445741950451444,24430.81718003355
-0.00006632145196628615,25042.39296225797
-0.00006819520927715754,25607.687668964834
-0.0000700823964927561,26111.63424934776
-0.00007198453092876958,26548.428762468342
-0.00007390380588801658,26910.638318897236
-0.00007584281820183103,27187.67355306966
-0.00007780664809562166,27349.890188276764
-0.00007979941860548399,27377.83949170123
-0.00008182369904735721,27265.776021340094
-0.00008388399147443482,26993.55725707244
-0.00008598400828485622,26538.50914520496
-0.00008812291930821593,25909.58252098234
-0.00009029612527426067,25129.53793567657
-0.00009249701618419979,24232.305812582716
-0.00009471934273285295,23244.370679745552
-0.00009695666733289737,22198.7632905275
-0.00009920185761847162,21128.394660082093
-0.00010144856564704054,20063.741376357568
-0.00010369292920005563,19025.360585312814
-0.00010593089595552622,18025.05078368991
-0.0001081615057914931,17071.30466788047
-0.00011038315126762583,16153.946620727282
-0.00011259584626888224,15276.65532073893
-0.00011479792710968051,14432.915354597753
-0.00011698965893035992,13612.09539879758
-0.00011917026538949503,12818.81780153095
-0.00012133792819085383,12055.250138646155
-0.00012349402601364448,11331.275048705631
-0.00012563825278981276,10652.980388571996
-0.00012776948857971612,10035.757933670675
-0.00012989152380356571,9490.808879116841
-0.0001320061223178988,9019.8168764089
-0.00013411414327240602,8608.58572258296
-0.0001362165913937311,8236.276180481324
-0.00013831616603158755,7883.104613518918
-0.00014041152052665873,7518.71855916645
-0.00014250025076848917,7125.4824428763595
-0.0001445825673036487,6717.97581662499
-0.00014666008490725395,6307.460626371678
-0.00014873215802148576,5912.618360477229
-0.0001507938002952865,5565.535440589554
-0.00015284666525898589,5297.47034220874
-0.00015489816532107412,5115.372892736901
-0.00015695606628861764,4972.299684683553
-0.00015901927459359094,4833.29400654651
-0.00016107672767795144,4656.541534512026
-0.00016312832159717203,4420.559823757706
-0.0001651687980421052,4153.813138988338
-0.00016720362968531736,3886.774435378534
-0.0001692332945237783,3654.1589166256367
-0.00017125991968321765,3513.1815264707834
-0.00017328745805775784,3455.979571274455
-0.00017531948564478562,3437.338675941811
-0.00017735563321991324,3390.833531528409
-0.00017939232362586317,3281.093746827456
-0.00018142614445908878,3097.9511825825293
-0.0001834541458016445,2871.4600780952833
-0.00018547987601058482,2670.7300952109053
-0.0001875022945084578,2556.0404627669227
-0.00018952028429851763,2532.298118481497
-0.00019154005978056944,2545.960179898266
-0.0001935650396193439,2522.1769144757154
-0.00019559300411471338,2409.307745872252
-0.00019761860552005897,2210.9481254637208
-0.00019963741727929514,1997.8982280969244
