disp,load,load-mps
-0.0000003335719736137625,-63.97207488102613
-0.0000017338570165221172,-1093.9060885368979
-0.00000376175439537052,-4.567062843806312
-0.0000058073282328705265,1385.2223532672058
-0.000007660293819529555,2024.3532856528273
-0.000009427014182885909,2560.1848296401126
-0.000011246917550912882,3203.4685719514605
-0.000013108280936520572,3911.6624753894857
-0.000014961952276606256,4664.489740907939
-0.000016802430122615662,5340.795058312519
-0.00001863953277349915,6027.353111535579
-0.00002048110679123517,6719.010295429441
-0.00002232483694590559,7415.904552988657
-0.00002416762594909981,8112.35295469608
-0.00002600953090738605,8805.858889341653
-0.000027851479487486782,9499.136046998072
-0.000029693701842153664,10192.787959919142
-0.000031536137351125364,10887.276270957234
-0.000033378269603238034,11581.849402074326
-0.00003522059481249845,12274.837080659103
-0.000037062843999153984,12969.27329464972
-0.00003890510739785268,13662.916099771894
-0.000040747360803271166,14356.786704371953
-0.000042589632390721307,15050.465299496751
-0.00004443197431905481,15744.42891771206
-0.00004627423157879421,16437.913999723587
-0.00004811657213384112,17131.450004907256
-0.000049958836741567654,17825.118397250753
-0.000051801166489818454,18518.63532766508
-0.00005364351012039889,19211.974208225864
-0.00005548587414715019,19905.380560823265
-0.00005732891377307657,20598.806799431844
-0.00005918455434096707,21253.706890700323
-0.00006105314132669309,21802.2055434094
-0.0000629157114151142,22420.852328794215
-0.00006478106380441743,23022.213554408994
-0.00006667019665373596,23513.019881167038
-0.00006858527842681675,23835.419980803148
-0.00007049329634518932,24270.03503147506
-0.00007240664643748775,24686.86274915942
-0.00007434103301859845,24973.699429199936
-0.00007628362186192329,25191.57331560645
-0.00007824482766387937,25410.56176522726
-0.00008025365141500888,25316.032232129735
-0.00008227221473514446,25228.397082122643
-0.000084290742295086,25159.82637535096
-0.00008630855197518485,25081.956573315056
-0.00008833316946301287,24999.211012516505
-0.00009037926338516875,24799.046794856633
-0.00009244888469170629,24450.513482890092
-0.00009453977806158945,24097.965587998355
-0.00009666445835788711,23512.22300588728
-0.00009879504390206888,22939.10919895616
-0.00010091912235192387,22398.098437164455
-0.00010303285296760349,21905.134781890312
-0.00010514358693461024,21433.071727179075
-0.00010724900413141608,20976.94952384557
-0.00010935775259069994,20558.623594208617
-0.0001114665652930416,20074.932317589526
-0.00011357367350274917,19571.637489572408
-0.00011568186644381576,19142.942290003215
-0.0001178147851304747,18566.050206102176
-0.00011996099054215311,17907.819525657902
-0.00012210444145152222,17275.665840468373
-0.00012423961232610594,16685.071881061864
-0.00012636637315885382,16127.072662911225
-0.00012848760822443332,15591.370883040421
-0.00013060180380082426,15078.224554303557
-0.0001327173401195077,14588.427676882282
-0.00013483716152978955,14124.864946968415
-0.00013693784028796785,13691.615114627264
-0.00013902874842122335,13262.559399329752
-0.00014111763318137724,12857.932321969793
-0.00014320535867697176,12467.5618944511
-0.00014529525009921517,12086.701132422928
-0.00014738748338821085,11686.534499750354
-0.00014947902537334895,11289.473998116184
-0.00015156869974647884,10896.970752073526
-0.00015365524241745104,10519.826560320345
-0.0001557395897734076,10152.582745888309
-0.00015782187026026396,9794.554144675601
-0.0001599013267911347,9446.322319579845
-0.00016197762898611072,9111.88882591016
-0.0001640753263875328,8785.957724448237
-0.0001661827535456068,8381.685290397712
-0.00016823386491638596,8124.080717835002
-0.00017026862759200856,7918.54550080615
-0.00017231575480757748,7704.433233235972
-0.00017436930409558328,7497.258380514127
-0.0001764204222815207,7274.236630393908
-0.00017846854860554845,7071.898722708649
-0.00018051384403962312,6870.228172072777
-0.0001825611630408614,6651.734820908961
-0.0001846021425879335,6398.5483334875935
-0.00018663538019779313,6277.330685589268
-0.000188669677560008,6126.153804295165
-0.00019070638328487488,5980.708363483707
-0.00019274293262826333,5823.141295650872
-0.00019477691413540886,5670.661925935925
-0.0001968087627329264,5528.160787731993
-0.00019883970571831446,5392.33923529351
